Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.3,6.291,3.451
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.2,5.974,2.388
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.1,21.806,20.872
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.0,6.201,2.564
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.0,6.75,5.044
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-4.9,8.604,6.784
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-4.8,6.251,2.299
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-4.8,1.987,1.39
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.9,4.004,2.424
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.7,11.859,11.227
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.7,15.647,14.735
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.6,25.361,24.782
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.5,15.572,14.483
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.4,3.577,2.462
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.4,2.821,2.527
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.3,3.471,2.067
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-6.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.9,6.68,4.102
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.9,1.834,1.468
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.8,15.265,13.157
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.4,24.936,23.435
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.2,24.293,22.793
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.2,18.336,16.116
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.0,16.349,14.906
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-4.9,7.013,5.174
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.8,18.577,15.952
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.8,30.589,28.953
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.7,27.164,24.6
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.6,32.083,30.868
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.6,17.29,14.787
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.6,33.096,31.801
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.6,31.409,30.413
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.6,25.642,23.826
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-6.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.9,7.432,4.381
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.4,1.896,1.411
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.3,2.394,1.539
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.2,24.315,22.578
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.2,24.327,23.292
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.2,26.231,24.425
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.1,25.124,23.368
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.0,2.774,1.785
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-5.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-5.3,25.857,23.872
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-5.0,23.314,22.127
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.9,3.145,2.064
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.8,25.146,23.951
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.8,12.801,11.405
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.7,2.013,1.656
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.7,29.358,27.745
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.7,6.655,3.683
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-5.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-5.3,6.142,3.176
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-5.0,25.438,23.625
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-5.0,5.95,2.817
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-5.0,26.357,24.545
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-4.9,16.052,13.998
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-4.9,5.775,3.103
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-4.8,3.607,2.284
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-4.7,24.72,23.255
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.7,0.0,0.0
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.7,12.192,10.488
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.6,21.705,19.666
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.5,24.613,22.283
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.5,23.619,21.428
